"store","websites","attribute_set","type","category_ids","sku","has_options","name","art_no","dimensions","dim_length","width_dim","product_link","url_key","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","meta_title","meta_description","custom_design","page_layout","options_container","gift_message_available","url_path","image","small_image","thumbnail","image_label","small_image_label","thumbnail_label","dim_height","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","inchoo_featured_product","size","homepage_prod","ebizmarts_mark_visited","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","5,9","3810x","0","Deco -30%","3810x","L 19 mm","19","6,5","","deco"," ","Use config","Use config","ØREPYNT-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco.html","/3/8/3810x.jpg","/3/8/3810x.jpg","/3/8/3810x.jpg","","","","","525.0000","368.0000","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","Ørepynt, oksidert","","","2014-12-03 00:00:00","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco -30%","0","simple","",""
"admin","base","Default","simple","3,9","4811x","0","Deco","4811x","45 cm","35","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3349.html","/4/8/4811x.jpg","/4/8/4811x.jpg","/4/8/4811x.jpg","","","","","675.0000","","0.0000","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert. 
Kjedet er 45 cm, og kan regulerast.","","","","","","","","","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","5,9","3810s","0","Deco -30%","3810s","L 19 mm","19","6,5","","deco"," ","Use config","Use config","ØREPYNT-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3382.html","/3/8/3810s.jpg","/3/8/3810s.jpg","/3/8/3810s.jpg","","","","","525.0000","368.0000","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","Ørepynt, blank.","","","2014-12-03 00:00:00","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco -30%","0","simple","",""
"admin","base","Default","simple","3,9","4811r","0","Deco","4811r","45 cm","35","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3350.html","/4/8/4811r.jpg","/4/8/4811r.jpg","/4/8/4811r.jpg","","","","","810.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4811s","0","Deco","4811s","45 cm","35","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3351.html","/4/8/4811s_2.jpg","/4/8/4811s_2.jpg","/4/8/4811s_2.jpg","","","","","675.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4812s","0","Deco","4812s","45cm","58","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3352.html","/4/8/4812s.jpg","/4/8/4812s.jpg","/4/8/4812s.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4812x","0","Deco","4812x","45 cm","58","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3353.html","/4/8/4812x.jpg","/4/8/4812x.jpg","/4/8/4812x.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4812r","0","Deco","4812r","45 cm","58","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3354.html","/4/8/4812r_2.jpg","/4/8/4812r_2.jpg","/4/8/4812r_2.jpg","","","","","1000.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4814s","0","Deco","4814s","45 cm","76","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3355.html","/4/8/4814s.jpg","/4/8/4814s.jpg","/4/8/4814s.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4814x","0","Deco","4814x","45 cm","76","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3356.html","/4/8/4814x_1.jpg","/4/8/4814x_1.jpg","/4/8/4814x_1.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4814r","0","Deco","4814r","45 cm","76","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3357.html","/4/8/4814r_2.jpg","/4/8/4814r_2.jpg","/4/8/4814r_2.jpg","","","","","1135.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","4,8","1800r","0","Kvist","1800r","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4683.html","/1/8/1800r_1.jpg","/1/8/1800r_1.jpg","","","","","","810.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv. 
","Armband, rosé. 
Lengden kan regulerast","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Kvist","0","simple","",""
"admin","base","Default","simple","4,8","1800x","0","Kvist","1800x","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4684.html","/1/8/1800x.jpg","/1/8/1800x.jpg","","","","","","675.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, oksidert. 
Lengden kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,9","4816s80","0","Deco","4816s80","80 cm","61","","","deco-80-cm"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-80-cm.html","/4/8/4816s_1.jpg","/4/8/4816s_1.jpg","/4/8/4816s_1.jpg","","","","","1065.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","4,8","1801r","0","Kvist","1801r","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4685.html","/1/8/1801r_1.jpg","/1/8/1801r_1.jpg","","","","","","960.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, rosé. 
Lengden kan regulerast","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","4,8","1801x","0","Kvist","1801x","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4686.html","/1/8/1801x.jpg","/1/8/1801x.jpg","","","","","","795.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, oksidert. 
Lengden kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","4,28","1803x0014","0","Kvist","1803x0014","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4658.html","/1/8/1803x0014_1_3.jpg","/1/8/1803x0014_1_3.jpg","","","","","","1755.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, oksidert med stein.
Lengden kan regulerast","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","4,28","1803x0003","0","Kvist","1803x0003","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4659.html","/1/8/1803x0003_1.jpg","/1/8/1803x0003_1.jpg","/1/8/1803x0003_1.jpg","","","","","1755.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, oksidert med stein.
Lengden kan regulerast","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","4,28","1803x0009","0","Kvist","1803x0009","","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4660.html","/1/8/1803x0009.jpg","/1/8/1803x0009.jpg","/1/8/1803x0009.jpg","","","","","1755.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv.","Armband, oksidert med stein.
Kjedet kan regulerast.
","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,9","4816x80","0","Deco","4816x80","80 cm","61","","","deco-80-cm"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-80-cm-268.html","/4/8/4816x_3.jpg","/4/8/4816x_3.jpg","/4/8/4816x_3.jpg","","","","","1065.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","7.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4816r80","0","Deco","4816r80","80 cm","61","","","deco-80-cm-en"," ","Use config","Use config","DECO-ANHENG","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-80-cm-en.html","/4/8/4816r_5.jpg","/4/8/4816r_5.jpg","/4/8/4816r_5.jpg","","","","","1285.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","5,8","3800x","0","Kvist","3800x","L 21 mm","","","","kvist"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","kvist-4785.html","/3/8/3800x.jpg","/3/8/3800x.jpg","/3/8/3800x.jpg","","","","","475.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv. ","Ørepynt, oksidert","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,9","4817s","0","Deco","4817s","45 cm","51","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3358.html","/4/8/4817s.jpg","/4/8/4817s.jpg","/4/8/4817s.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4817x","0","Deco","4817x","45 cm","51","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3359.html","/4/8/4817x_1.jpg","/4/8/4817x_1.jpg","/4/8/4817x_1.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast","","","","","","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4817r","0","Deco","4817r","45 cm","51","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3360.html","/4/8/4817r_2.jpg","/4/8/4817r_2.jpg","/4/8/4817r_2.jpg","","","","","1000.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast.","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4818s","0","Deco","4818s","50 cm","69","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3361.html","/4/8/4818s.jpg","/4/8/4818s.jpg","/4/8/4818s.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, blank.
Kjedet kan regulerast","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","3,9","4818x","0","Deco","4818x","50 cm","69","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3362.html","/4/8/4818x_1.jpg","/4/8/4818x_1.jpg","/4/8/4818x_1.jpg","","","","","945.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, oksidert.
Kjedet kan regulerast.","","","","","","","","","7.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","5,8","3800r","0","Kvist","3800r","L 21 mm","21","","","3800r"," ","Use config","Use config","","","","No layout updates","Product Info Column","No","3800r.html","/3/8/3800r_2_1.jpg","/3/8/3800r_2_1.jpg","/3/8/3800r_2_1.jpg","","","","","565.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","I denne serien har vi brukt kvist frå bjørketreet, og resultatet er ei organisk form og eit tidlaust uttrykk.
Serien er laga i sølv. ","Ørepynt, rosé","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Kvist","0","simple","",""
"admin","base","Default","simple","3,9","4818r","0","Deco","4818r","50 cm","69","","","deco"," ","Use config","Use config","ANHENG-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3363.html","/4/8/4818r_2.jpg","/4/8/4818r_2.jpg","/4/8/4818r_2.jpg","","","","","1135.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Anheng, rosé.
Kjedet kan regulerast","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","4,9","1810s","0","Deco","1810s","","","","","deco"," ","Use config","Use config","ARMBAND-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3302.html","/1/8/1810s.jpg","/1/8/1810s.jpg","/1/8/1810s.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Armband, blank.
Kjedet kan regulerast på lengde","","","","","","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","4,9","1810x","0","Deco","1810x","","","","","deco"," ","Use config","Use config","ARMBAND-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3303.html","/1/8/1810x_1.jpg","/1/8/1810x_1.jpg","/1/8/1810x_1.jpg","","","","","835.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Armband, oksidert.
Kjedet kan regulerast på lengde","","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco","0","simple","",""
"admin","base","Default","simple","4,9","1810r","0","Deco","1810r","","","","","deco"," ","Use config","Use config","ARMBAND-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3304.html","/1/8/1810r_2.jpg","/1/8/1810r_2.jpg","/1/8/1810r_2.jpg","","","","","1000.0000","","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Armband, rosé.
Kjedet kan regulerast på lengde","","","","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","1","1","0.0000","1","0","0","1","1","Deco","0","simple","",""
"admin","base","Default","simple","5,9","3810r","0","Deco -30%","3810r","L 19 mm","19","","","deco"," ","Use config","Use config","ØREPYNT-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3381.html","/3/8/3810r.jpg","/3/8/3810r.jpg","/3/8/3810r.jpg","","","","","635.0000","445.0000","","","Enabled","No","Catalog, Search","Taxable Goods","1","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Ørepynt, rosé","","","2014-12-03 00:00:00","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco -30%","0","simple","",""
"admin","base","Default","simple","5,9","3811s","0","Deco -30%","3811s","L 31 mm","31","","","deco"," ","Use config","Use config","ØREPYNT-DECO","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka. 
Serien er laga i sølv.
","","No layout updates","Product Info Column","No","deco-3385.html","/3/8/3811s.jpg","/3/8/3811s.jpg","/3/8/3811s.jpg","","","","","675.0000","473.0000","","","Enabled","No","Catalog, Search","Taxable Goods","0","","No","No","Smykka hentar si inspirasjon og form frå stilepoka Art Deco. Den taktile overflata komplimenterar dei stramme linjene i smykka.

Serien er laga i sølv.","Ørepynt, blank","","","2014-12-03 00:00:00","","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Deco -30%","0","simple","",""
